Date,Product_ID,Product_Name,Category,Base_Price,Discount_%,Selling_Price,Competitor_Price,Units_Sold,Revenue,Region,Customer_Segment,Stock_Level,Cost,Gross_Profit_per_unit,Gross_Profit_Total,Margin_%,Price_Delta_vs_Competitor,Price_Elasticity_Score,Month,Month_Number,Year,MonthYear
2023-03-06,P101,Car Battery,Automotive,255.41,10,229.87,224.23,7.0,1609.09,South,Retail,70,145.29,84.58,592.06,36.79,5.64,0.0112,Mar,3,2023,Mar 2023
2023-07-23,P101,Car Battery,Automotive,167.51,20,134.01,144.24,1.0,134.01,East,Retail,124,93.92,40.09,40.09,29.92,-10.23,0.0112,Jul,7,2023,Jul 2023
2023-02-01,P102,Organic Rice,Grocery,116.05,20,92.84,102.09,4.0,371.36,North,Retail,267,78.79,14.05,56.2,15.13,-9.25,0.0121,Feb,2,2023,Feb 2023
2023-11-12,P101,Car Battery,Automotive,254.78,10,229.3,253.23,6.0,1375.8,South,Retail,191,153.35,75.95,455.7,33.12,-23.93,0.0112,Nov,11,2023,Nov 2023
2024-10-21,P101,Car Battery,Automotive,180.26,15,153.22,142.87,3.0,459.66,East,Retail,213,111.76,41.46,124.38,27.06,10.35,0.0112,Oct,10,2024,Oct 2024
2023-09-07,P100,Wireless Headphones,Electronics,159.45,20,127.56,116.14,2.0,255.12,South,Wholesale,211,99.91,27.65,55.3,21.68,11.42,0.0117,Sep,9,2023,Sep 2023
2023-12-20,P103,T-Shirt,Apparel,188.5,15,160.22,173.6,7.0,1121.54,North,Retail,127,118.92,41.3,289.1,25.78,-13.38,0.003,Dec,12,2023,Dec 2023
2023-12-25,P101,Car Battery,Automotive,197.24,0,197.24,203.23,4.0,788.96,West,Retail,287,146.34,50.9,203.6,25.81,-5.99,0.0112,Dec,12,2023,Dec 2023
2023-01-18,P106,Olive Oil,Grocery,154.69,25,116.02,122.37,8.0,928.16,West,Retail,207,107.33,8.69,69.52,7.49,-6.35,0.0111,Jan,1,2023,Jan 2023
2023-07-25,P106,Olive Oil,Grocery,191.86,5,182.27,171.19,3.0,546.81,North,Retail,453,131.81,50.46,151.38,27.68,11.08,0.0111,Jul,7,2023,Jul 2023
2023-06-12,P100,Wireless Headphones,Electronics,95.68,20,76.54,77.37,2.0,153.08,West,Retail,251,56.08,20.46,40.92,26.73,-0.83,0.0117,Jun,6,2023,Jun 2023
2024-01-31,P101,Car Battery,Automotive,157.6,5,149.72,165.19,2.0,299.44,East,Retail,322,87.61,62.11,124.22,41.48,-15.47,0.0112,Jan,1,2024,Jan 2024
2024-06-18,P100,Wireless Headphones,Electronics,265.98,20,212.78,238.3,3.0,638.34,East,Retail,231,169.29,43.49,130.47,20.44,-25.52,0.0117,Jun,6,2024,Jun 2024
2023-02-06,P107,Jeans,Apparel,268.01,0,268.01,293.65,5.0,1340.05,North,Retail,95,171.45,96.56,482.8,36.03,-25.64,0.0022,Feb,2,2023,Feb 2023
2023-12-17,P107,Jeans,Apparel,230.53,20,184.42,204.81,4.0,737.68,West,Retail,268,137.42,47.0,188.0,25.49,-20.39,0.0022,Dec,12,2023,Dec 2023
2024-12-12,P106,Olive Oil,Grocery,70.19,15,59.66,65.92,3.0,178.98,East,Retail,233,52.08,7.58,22.74,12.71,-6.26,0.0111,Dec,12,2024,Dec 2024
2024-04-30,P101,Car Battery,Automotive,226.25,0,226.25,236.41,5.0,1131.25,South,Retail,166,166.41,59.84,299.2,26.45,-10.16,0.0112,Apr,4,2024,Apr 2024
2023-11-28,P100,Wireless Headphones,Electronics,284.88,15,242.15,233.03,7.0,1695.05,South,Retail,190,176.07,66.08,462.56,27.29,9.12,0.0117,Nov,11,2023,Nov 2023
2024-03-05,P104,Bluetooth Speaker,Electronics,161.61,20,129.29,117.03,1.0,129.29,West,Retail,246,100.8,28.49,28.49,22.04,12.26,0.0206,Mar,3,2024,Mar 2024
2023-12-23,P103,T-Shirt,Apparel,226.41,25,169.81,188.4,6.0,1018.86,East,Retail,14,151.53,18.28,109.68,10.76,-18.59,0.003,Dec,12,2023,Dec 2023
2024-10-25,P101,Car Battery,Automotive,212.99,30,149.09,154.86,5.0,745.45,North,Retail,298,145.25,3.84,19.2,2.58,-5.77,0.0112,Oct,10,2024,Oct 2024
2024-02-15,P106,Olive Oil,Grocery,149.6,25,112.2,103.91,8.0,897.6,East,Retail,278,94.66,17.54,140.32,15.63,8.29,0.0111,Feb,2,2024,Feb 2024
2023-04-17,P105,Brake Pads,Automotive,228.54,15,194.26,199.79,8.0,1554.08,South,Retail,283,155.4,38.86,310.88,20.0,-5.53,0.0115,Apr,4,2023,Apr 2023
2024-09-26,P102,Organic Rice,Grocery,65.63,20,52.5,53.61,5.0,262.5,North,Retail,192,36.95,15.55,77.75,29.62,-1.11,0.0121,Sep,9,2024,Sep 2024
2024-12-23,P104,Bluetooth Speaker,Electronics,144.66,5,137.43,152.23,1.0,137.43,West,Retail,226,90.42,47.01,47.01,34.21,-14.8,0.0206,Dec,12,2024,Dec 2024
2024-02-03,P103,T-Shirt,Apparel,192.61,5,182.98,169.16,4.0,731.92,North,Retail,206,137.94,45.04,180.16,24.61,13.82,0.003,Feb,2,2024,Feb 2024
2024-09-14,P100,Wireless Headphones,Electronics,205.91,15,175.02,160.88,4.0,700.08,North,Retail,321,115.76,59.26,237.04,33.86,14.14,0.0117,Sep,9,2024,Sep 2024
2023-01-31,P102,Organic Rice,Grocery,83.7,20,66.96,66.28,4.0,267.84,West,Retail,190,50.09,16.87,67.48,25.19,0.68,0.0121,Jan,1,2023,Jan 2023
2024-03-05,P106,Olive Oil,Grocery,77.59,0,77.59,88.35,6.0,465.54,West,Retail,245,48.09,29.5,177.0,38.02,-10.76,0.0111,Mar,3,2024,Mar 2024
2024-10-28,P104,Bluetooth Speaker,Electronics,195.58,5,185.8,180.87,1.0,185.8,North,Wholesale,167,123.9,61.9,61.9,33.32,4.93,0.0206,Oct,10,2024,Oct 2024
2024-02-24,P102,Organic Rice,Grocery,123.81,15,105.24,110.46,5.0,526.2,West,Retail,175,76.95,28.29,141.45,26.88,-5.22,0.0121,Feb,2,2024,Feb 2024
2024-03-25,P105,Brake Pads,Automotive,294.6,15,250.41,286.57,4.0,1001.64,South,Retail,330,194.83,55.58,222.32,22.2,-36.16,0.0115,Mar,3,2024,Mar 2024
2024-10-05,P102,Organic Rice,Grocery,40.02,25,30.02,32.54,7.0,210.14,North,Retail,241,22.67,7.35,51.45,24.48,-2.52,0.0121,Oct,10,2024,Oct 2024
2024-04-11,P103,T-Shirt,Apparel,157.48,15,133.86,148.12,5.0,669.3,West,Retail,118,92.62,41.24,206.2,30.81,-14.26,0.003,Apr,4,2024,Apr 2024
2023-06-11,P102,Organic Rice,Grocery,83.51,0,83.51,82.96,3.0,250.53,South,Retail,127,53.67,29.84,89.52,35.73,0.55,0.0121,Jun,6,2023,Jun 2023
2023-05-03,P105,Brake Pads,Automotive,243.74,0,243.74,272.73,6.0,1462.44,North,Wholesale,268,171.92,71.82,430.92,29.47,-28.99,0.0115,May,5,2023,May 2023
2023-01-15,P101,Car Battery,Automotive,200.21,10,180.19,182.22,3.0,540.57,East,Retail,214,135.0,45.19,135.57,25.08,-2.03,0.0112,Jan,1,2023,Jan 2023
2023-03-04,P107,Jeans,Apparel,143.7,25,107.78,116.61,8.0,862.24,North,Retail,172,81.03,26.75,214.0,24.82,-8.83,0.0022,Mar,3,2023,Mar 2023
2024-02-21,P107,Jeans,Apparel,111.94,15,95.15,105.77,2.0,190.3,North,Retail,92,67.43,27.72,55.44,29.13,-10.62,0.0022,Feb,2,2024,Feb 2024
2024-05-25,P102,Organic Rice,Grocery,103.82,30,72.67,80.96,1.0,72.67,South,Retail,108,69.63,3.04,3.04,4.18,-8.29,0.0121,May,5,2024,May 2024
2023-10-25,P104,Bluetooth Speaker,Electronics,227.63,10,204.87,193.82,1.0,204.87,North,Retail,78,135.78,69.09,69.09,33.72,11.05,0.0206,Oct,10,2023,Oct 2023
2023-12-23,P106,Olive Oil,Grocery,68.25,10,61.42,64.0,1.0,61.42,South,Retail,111,46.83,14.59,14.59,23.75,-2.58,0.0111,Dec,12,2023,Dec 2023
2024-07-07,P100,Wireless Headphones,Electronics,164.67,10,148.2,163.64,2.0,296.4,South,Retail,132,94.06,54.14,108.28,36.53,-15.44,0.0117,Jul,7,2024,Jul 2024
2023-12-04,P102,Organic Rice,Grocery,94.24,30,65.97,66.0,1.0,65.97,West,Retail,219,58.86,7.11,7.11,10.78,-0.03,0.0121,Dec,12,2023,Dec 2023
2023-06-25,P101,Car Battery,Automotive,223.01,0,223.01,244.05,7.0,1561.07,South,Wholesale,0,154.91,68.1,476.7,30.54,-21.04,0.0112,Jun,6,2023,Jun 2023
2023-09-08,P105,Brake Pads,Automotive,291.41,0,291.41,284.11,6.0,1748.46,North,Retail,142,169.73,121.68,730.08,41.76,7.3,0.0115,Sep,9,2023,Sep 2023
2024-07-05,P100,Wireless Headphones,Electronics,168.07,20,134.46,128.9,3.0,403.38,South,Retail,221,93.98,40.48,121.44,30.11,5.56,0.0117,Jul,7,2024,Jul 2024
2024-01-13,P106,Olive Oil,Grocery,52.82,15,44.9,46.31,7.0,314.3,South,Retail,181,38.43,6.47,45.29,14.41,-1.41,0.0111,Jan,1,2024,Jan 2024
2024-05-13,P101,Car Battery,Automotive,175.72,10,158.15,155.85,4.0,632.6,South,Retail,200,112.49,45.66,182.64,28.87,2.3,0.0112,May,5,2024,May 2024
2024-07-22,P100,Wireless Headphones,Electronics,309.88,5,294.39,337.67,2.0,588.78,West,Retail,275,201.7,92.69,185.38,31.49,-43.28,0.0117,Jul,7,2024,Jul 2024
2024-09-09,P101,Car Battery,Automotive,79.9,0,79.9,89.36,6.0,479.4,West,Retail,341,51.8,28.1,168.6,35.17,-9.46,0.0112,Sep,9,2024,Sep 2024
2024-10-18,P101,Car Battery,Automotive,167.68,0,167.68,178.23,4.0,670.72,North,Retail,321,104.58,63.1,252.4,37.63,-10.55,0.0112,Oct,10,2024,Oct 2024
2024-09-22,P105,Brake Pads,Automotive,197.67,25,148.25,159.34,4.0,593.0,East,Wholesale,140,133.31,14.94,59.76,10.08,-11.09,0.0115,Sep,9,2024,Sep 2024
2024-07-14,P107,Jeans,Apparel,128.06,30,89.64,89.79,9.0,806.76,East,Retail,214,82.04,7.6,68.4,8.48,-0.15,0.0022,Jul,7,2024,Jul 2024
2023-06-19,P100,Wireless Headphones,Electronics,100.58,5,95.55,98.56,3.0,286.65,South,Retail,284,68.95,26.6,79.8,27.84,-3.01,0.0117,Jun,6,2023,Jun 2023
2024-12-11,P102,Organic Rice,Grocery,134.59,5,127.86,129.23,3.0,383.58,North,Retail,351,84.41,43.45,130.35,33.98,-1.37,0.0121,Dec,12,2024,Dec 2024
2023-12-11,P102,Organic Rice,Grocery,93.94,15,79.85,91.16,10.0,798.5,West,Wholesale,242,61.69,18.16,181.6,22.74,-11.31,0.0121,Dec,12,2023,Dec 2023
2024-07-29,P103,T-Shirt,Apparel,188.17,10,169.35,183.44,6.0,1016.1,North,Retail,317,122.44,46.91,281.46,27.7,-14.09,0.003,Jul,7,2024,Jul 2024
2023-07-31,P105,Brake Pads,Automotive,254.09,15,215.98,248.2,6.0,1295.88,West,Wholesale,163,163.48,52.5,315.0,24.31,-32.22,0.0115,Jul,7,2023,Jul 2023
2024-07-19,P102,Organic Rice,Grocery,105.76,25,79.32,90.04,3.0,237.96,East,Retail,76,60.98,18.34,55.02,23.12,-10.72,0.0121,Jul,7,2024,Jul 2024
2024-04-16,P104,Bluetooth Speaker,Electronics,304.09,10,273.68,266.42,3.0,821.04,South,Retail,362,174.17,99.51,298.53,36.36,7.26,0.0206,Apr,4,2024,Apr 2024
2024-11-15,P106,Olive Oil,Grocery,110.95,10,99.86,91.67,5.0,499.3,West,Wholesale,133,77.3,22.56,112.8,22.59,8.19,0.0111,Nov,11,2024,Nov 2024
2024-02-20,P106,Olive Oil,Grocery,78.09,15,66.38,63.07,8.0,531.04,North,Wholesale,187,43.27,23.11,184.88,34.81,3.31,0.0111,Feb,2,2024,Feb 2024
2024-06-02,P105,Brake Pads,Automotive,175.49,0,175.49,188.09,6.0,1052.94,North,Retail,328,104.48,71.01,426.06,40.46,-12.6,0.0115,Jun,6,2024,Jun 2024
2023-09-17,P102,Organic Rice,Grocery,32.58,20,26.06,28.53,4.0,104.24,South,Retail,122,23.92,2.14,8.56,8.21,-2.47,0.0121,Sep,9,2023,Sep 2023
2023-07-17,P104,Bluetooth Speaker,Electronics,207.37,5,197.0,203.34,2.0,394.0,North,Retail,292,114.72,82.28,164.56,41.77,-6.34,0.0206,Jul,7,2023,Jul 2023
2023-06-10,P101,Car Battery,Automotive,207.32,20,165.86,189.36,6.0,995.16,East,Retail,51,153.89,11.97,71.82,7.22,-23.5,0.0112,Jun,6,2023,Jun 2023
2023-04-06,P107,Jeans,Apparel,158.24,15,134.5,144.7,3.0,403.5,South,Retail,65,107.87,26.63,79.89,19.8,-10.2,0.0022,Apr,4,2023,Apr 2023
2024-07-23,P107,Jeans,Apparel,147.69,15,125.54,121.1,2.0,251.08,North,Retail,197,83.0,42.54,85.08,33.89,4.44,0.0022,Jul,7,2024,Jul 2024
2023-08-19,P101,Car Battery,Automotive,136.87,25,102.65,93.27,5.0,513.25,North,Retail,146,86.08,16.57,82.85,16.14,9.38,0.0112,Aug,8,2023,Aug 2023
2023-04-05,P107,Jeans,Apparel,213.03,10,191.73,188.73,5.0,958.65,East,Retail,233,145.59,46.14,230.7,24.07,3.0,0.0022,Apr,4,2023,Apr 2023
2023-04-04,P105,Brake Pads,Automotive,179.07,15,152.21,155.99,5.0,761.05,South,Retail,36,124.4,27.81,139.05,18.27,-3.78,0.0115,Apr,4,2023,Apr 2023
2023-11-04,P103,T-Shirt,Apparel,225.58,15,191.74,198.19,5.0,958.7,East,Retail,180,139.77,51.97,259.85,27.1,-6.45,0.003,Nov,11,2023,Nov 2023
2024-10-14,P104,Bluetooth Speaker,Electronics,191.34,10,172.21,182.59,2.0,344.42,West,Wholesale,182,129.01,43.2,86.4,25.09,-10.38,0.0206,Oct,10,2024,Oct 2024
2023-06-30,P106,Olive Oil,Grocery,9.94,10,8.95,9.39,3.0,26.85,East,Retail,92,6.14,2.81,8.43,31.4,-0.44,0.0111,Jun,6,2023,Jun 2023
2023-12-30,P107,Jeans,Apparel,152.93,0,152.93,156.43,3.0,458.79,West,Retail,196,106.8,46.13,138.39,30.16,-3.5,0.0022,Dec,12,2023,Dec 2023
2023-09-05,P105,Brake Pads,Automotive,291.72,15,247.96,256.26,1.0,247.96,East,Retail,171,200.15,47.81,47.81,19.28,-8.3,0.0115,Sep,9,2023,Sep 2023
2024-11-16,P106,Olive Oil,Grocery,87.1,0,87.1,99.21,5.0,435.5,South,Retail,339,64.76,22.34,111.7,25.65,-12.11,0.0111,Nov,11,2024,Nov 2024
2024-03-14,P103,T-Shirt,Apparel,262.91,30,184.04,205.66,4.0,736.16,South,Retail,268,178.56,5.48,21.92,2.98,-21.62,0.003,Mar,3,2024,Mar 2024
2024-04-01,P100,Wireless Headphones,Electronics,129.09,10,116.18,107.24,4.0,464.72,South,Retail,246,87.16,29.02,116.08,24.98,8.94,0.0117,Apr,4,2024,Apr 2024
2023-05-01,P100,Wireless Headphones,Electronics,226.05,0,226.05,204.71,7.0,1582.35,West,Wholesale,225,139.44,86.61,606.27,38.31,21.34,0.0117,May,5,2023,May 2023
2023-09-27,P103,T-Shirt,Apparel,187.94,10,169.15,164.57,6.0,1014.9,North,Wholesale,174,109.17,59.98,359.88,35.46,4.58,0.003,Sep,9,2023,Sep 2023
2023-05-21,P100,Wireless Headphones,Electronics,255.0,0,255.0,246.81,1.0,255.0,East,Retail,185,162.91,92.09,92.09,36.11,8.19,0.0117,May,5,2023,May 2023
2023-02-03,P104,Bluetooth Speaker,Electronics,268.06,0,268.06,304.41,1.0,268.06,South,Retail,152,179.07,88.99,88.99,33.2,-36.35,0.0206,Feb,2,2023,Feb 2023
2023-06-18,P105,Brake Pads,Automotive,245.92,5,233.62,232.95,4.0,934.48,North,Retail,233,153.48,80.14,320.56,34.3,0.67,0.0115,Jun,6,2023,Jun 2023
2023-05-31,P106,Olive Oil,Grocery,16.97,30,11.88,13.52,4.0,47.52,East,Retail,205,12.72,-0.84,-3.36,-7.07,-1.64,0.0111,May,5,2023,May 2023
2023-10-17,P102,Organic Rice,Grocery,52.42,20,41.94,41.93,4.0,167.76,North,Retail,196,32.99,8.95,35.8,21.34,0.01,0.0121,Oct,10,2023,Oct 2023
2023-09-26,P102,Organic Rice,Grocery,142.8,15,121.38,120.16,4.0,485.52,South,Retail,155,81.85,39.53,158.12,32.57,1.22,0.0121,Sep,9,2023,Sep 2023
2024-06-18,P103,T-Shirt,Apparel,197.88,15,168.2,164.81,4.0,672.8,East,Wholesale,79,114.94,53.26,213.04,31.66,3.39,0.003,Jun,6,2024,Jun 2024
2023-03-04,P103,T-Shirt,Apparel,168.99,15,143.64,154.02,5.0,718.2,North,Wholesale,288,122.68,20.96,104.8,14.59,-10.38,0.003,Mar,3,2023,Mar 2023
2024-02-23,P100,Wireless Headphones,Electronics,221.85,30,155.29,155.46,3.0,465.87,North,Retail,43,156.59,-1.3,-3.9,-0.84,-0.17,0.0117,Feb,2,2024,Feb 2024
2024-08-31,P107,Jeans,Apparel,55.67,30,38.97,35.18,7.0,272.79,West,Retail,192,33.02,5.95,41.65,15.27,3.79,0.0022,Aug,8,2024,Aug 2024
2023-05-26,P105,Brake Pads,Automotive,112.03,20,89.62,86.27,3.0,268.86,South,Retail,224,74.86,14.76,44.28,16.47,3.35,0.0115,May,5,2023,May 2023
2024-07-10,P103,T-Shirt,Apparel,187.36,10,168.62,163.87,2.0,337.24,West,Retail,279,105.98,62.64,125.28,37.15,4.75,0.003,Jul,7,2024,Jul 2024
2023-05-26,P105,Brake Pads,Automotive,241.9,10,217.71,201.26,10.0,2177.1,West,Wholesale,276,150.61,67.1,671.0,30.82,16.45,0.0115,May,5,2023,May 2023
2023-05-20,P101,Car Battery,Automotive,175.82,5,167.03,184.6,4.0,668.12,South,Wholesale,127,124.72,42.31,169.24,25.33,-17.57,0.0112,May,5,2023,May 2023
2023-06-12,P101,Car Battery,Automotive,179.27,20,143.42,158.87,5.0,430.26,West,Retail,124,129.12,14.3,71.5,9.97,-15.45,0.0112,Jun,6,2023,Jun 2023
2023-08-30,P106,Olive Oil,Grocery,182.51,10,164.26,186.12,3.0,492.78,East,Retail,198,107.93,56.33,168.99,34.29,-21.86,0.0111,Aug,8,2023,Aug 2023
2023-06-05,P103,T-Shirt,Apparel,274.53,15,233.35,232.42,3.0,700.05,East,Retail,225,200.88,32.47,97.41,13.91,0.93,0.003,Jun,6,2023,Jun 2023
2024-06-13,P105,Brake Pads,Automotive,225.58,10,203.02,203.89,7.0,1421.14,West,Retail,251,160.59,42.43,297.01,20.9,-0.87,0.0115,Jun,6,2024,Jun 2024
2023-11-19,P102,Organic Rice,Grocery,73.42,20,58.74,56.41,4.0,234.96,North,Wholesale,249,50.75,7.99,31.96,13.6,2.33,0.0121,Nov,11,2023,Nov 2023
2023-04-07,P105,Brake Pads,Automotive,163.66,15,139.11,148.75,1.0,139.11,South,Retail,279,99.74,39.37,39.37,28.3,-9.64,0.0115,Apr,4,2023,Apr 2023
2024-11-01,P102,Organic Rice,Grocery,105.84,10,95.26,86.9,3.0,285.78,North,Retail,90,75.86,19.4,58.2,20.37,8.36,0.0121,Nov,11,2024,Nov 2024
2023-03-18,P104,Bluetooth Speaker,Electronics,234.97,5,223.22,236.57,2.0,446.44,West,Retail,159,141.3,81.92,163.84,36.7,-13.35,0.0206,Mar,3,2023,Mar 2023
2024-02-22,P105,Brake Pads,Automotive,135.45,10,121.9,111.1,4.0,487.6,North,Retail,280,76.59,45.31,181.24,37.17,10.8,0.0115,Feb,2,2024,Feb 2024
2023-02-02,P107,Jeans,Apparel,211.81,25,158.86,156.49,4.0,635.44,West,Retail,133,123.56,35.3,141.2,22.22,2.37,0.0022,Feb,2,2023,Feb 2023
2024-07-17,P103,T-Shirt,Apparel,107.57,10,96.81,110.15,11.0,1064.91,West,Wholesale,123,68.2,28.61,314.71,29.55,-13.34,0.003,Jul,7,2024,Jul 2024
2024-07-24,P101,Car Battery,Automotive,246.91,30,172.84,161.84,8.0,1382.72,West,Wholesale,182,159.16,13.68,109.44,7.91,11.0,0.0112,Jul,7,2024,Jul 2024
2023-08-17,P104,Bluetooth Speaker,Electronics,194.61,0,194.61,184.52,1.0,194.61,South,Retail,190,123.16,71.45,71.45,36.71,10.09,0.0206,Aug,8,2023,Aug 2023
2023-04-04,P103,T-Shirt,Apparel,189.92,5,180.42,205.64,9.0,1623.78,North,Retail,98,138.4,42.02,378.18,23.29,-25.22,0.003,Apr,4,2023,Apr 2023
2023-02-16,P104,Bluetooth Speaker,Electronics,158.87,20,127.1,121.45,5.0,635.5,West,Retail,196,89.0,38.1,190.5,29.98,5.65,0.0206,Feb,2,2023,Feb 2023
2023-05-07,P100,Wireless Headphones,Electronics,209.8,5,199.31,219.13,2.0,398.62,North,Retail,141,143.38,55.93,111.86,28.06,-19.82,0.0117,May,5,2023,May 2023
2023-03-25,P106,Olive Oil,Grocery,131.97,10,118.77,125.19,9.0,1068.93,South,Retail,128,92.39,26.38,237.42,22.21,-6.42,0.0111,Mar,3,2023,Mar 2023
2024-12-28,P103,T-Shirt,Apparel,254.36,0,254.36,289.66,3.0,763.08,North,Retail,182,178.76,75.6,226.8,29.72,-35.3,0.003,Dec,12,2024,Dec 2024
2023-06-24,P102,Organic Rice,Grocery,111.15,5,105.59,101.2,8.0,844.72,East,Retail,155,64.18,41.41,331.28,39.22,4.39,0.0121,Jun,6,2023,Jun 2023
2023-03-17,P104,Bluetooth Speaker,Electronics,205.08,30,143.56,163.16,3.0,430.68,West,Retail,187,139.91,3.65,10.95,2.54,-19.6,0.0206,Mar,3,2023,Mar 2023
2023-04-08,P101,Car Battery,Automotive,237.51,10,213.76,234.08,3.0,641.28,North,Wholesale,236,163.7,50.06,150.18,23.42,-20.32,0.0112,Apr,4,2023,Apr 2023
2023-03-30,P107,Jeans,Apparel,251.6,0,251.6,255.5,5.0,1258.0,West,Retail,161,144.72,106.88,534.4,42.48,-3.9,0.0022,Mar,3,2023,Mar 2023
2023-07-17,P100,Wireless Headphones,Electronics,199.77,25,149.83,159.3,3.0,449.49,North,Retail,238,122.37,27.46,82.38,18.33,-9.47,0.0117,Jul,7,2023,Jul 2023
2024-01-11,P103,T-Shirt,Apparel,218.39,25,163.79,165.28,3.0,491.37,South,Retail,263,121.45,42.34,127.02,25.85,-1.49,0.003,Jan,1,2024,Jan 2024
2024-07-30,P103,T-Shirt,Apparel,208.6,20,166.88,156.22,3.0,500.64,East,Retail,249,147.95,18.93,56.79,11.34,10.66,0.003,Jul,7,2024,Jul 2024
2024-12-17,P101,Car Battery,Automotive,267.97,10,241.17,250.39,4.0,964.68,South,Retail,206,152.58,88.59,354.36,36.73,-9.22,0.0112,Dec,12,2024,Dec 2024
2023-05-08,P103,T-Shirt,Apparel,243.88,5,231.69,212.52,5.0,1158.45,North,Retail,157,136.03,95.66,478.3,41.29,19.17,0.003,May,5,2023,May 2023
2023-10-08,P100,Wireless Headphones,Electronics,172.65,30,120.85,114.6,1.0,120.85,East,Retail,122,118.21,2.64,2.64,2.18,6.25,0.0117,Oct,10,2023,Oct 2023
2023-05-27,P107,Jeans,Apparel,268.72,5,255.28,266.1,8.0,2042.24,East,Retail,230,154.33,100.95,807.6,39.54,-10.82,0.0022,May,5,2023,May 2023
2024-04-13,P104,Bluetooth Speaker,Electronics,162.72,10,146.45,160.28,2.0,292.9,East,Wholesale,360,97.08,49.37,98.74,33.71,-13.83,0.0206,Apr,4,2024,Apr 2024
2023-04-14,P105,Brake Pads,Automotive,119.06,5,113.11,104.7,7.0,791.77,North,Retail,187,76.85,36.26,253.82,32.06,8.41,0.0115,Apr,4,2023,Apr 2023
2023-09-23,P100,Wireless Headphones,Electronics,199.18,0,199.18,183.87,2.0,199.18,North,Retail,134,119.53,79.65,159.3,39.99,15.31,0.0117,Sep,9,2023,Sep 2023
2023-09-26,P101,Car Battery,Automotive,215.35,25,161.51,147.4,5.0,807.55,North,Wholesale,171,135.35,26.16,130.8,16.2,14.11,0.0112,Sep,9,2023,Sep 2023
2024-02-11,P102,Organic Rice,Grocery,61.69,5,58.61,64.17,5.0,293.05,East,Retail,219,41.55,17.06,85.3,29.11,-5.56,0.0121,Feb,2,2024,Feb 2024
2023-09-17,P102,Organic Rice,Grocery,92.72,10,83.45,78.17,8.0,667.6,East,Wholesale,206,55.41,28.04,224.32,33.6,5.28,0.0121,Sep,9,2023,Sep 2023
2024-09-25,P103,T-Shirt,Apparel,136.9,10,123.21,137.95,8.0,985.68,East,Retail,181,79.12,44.09,352.72,35.78,-14.74,0.003,Sep,9,2024,Sep 2024
2024-05-05,P101,Car Battery,Automotive,149.03,15,126.68,128.63,3.0,380.04,North,Retail,143,100.13,26.55,79.65,20.96,-1.95,0.0112,May,5,2024,May 2024
2024-03-21,P104,Bluetooth Speaker,Electronics,229.25,5,217.79,205.92,7.0,1524.53,West,Retail,261,139.76,78.03,546.21,35.83,11.87,0.0206,Mar,3,2024,Mar 2024
2023-07-07,P105,Brake Pads,Automotive,134.58,15,114.39,107.46,3.0,343.17,East,Retail,32,90.2,24.19,72.57,21.15,6.93,0.0115,Jul,7,2023,Jul 2023
2024-10-06,P107,Jeans,Apparel,216.76,15,184.25,189.43,4.0,737.0,East,Retail,120,148.16,36.09,144.36,19.59,-5.18,0.0022,Oct,10,2024,Oct 2024
2024-12-16,P105,Brake Pads,Automotive,274.32,15,233.17,218.0,7.0,1632.19,North,Retail,184,178.71,54.46,381.22,23.36,15.17,0.0115,Dec,12,2024,Dec 2024
2024-08-29,P101,Car Battery,Automotive,115.68,5,109.9,120.08,2.0,219.8,North,Wholesale,262,77.41,32.49,64.98,29.56,-10.18,0.0112,Aug,8,2024,Aug 2024
2023-09-23,P107,Jeans,Apparel,218.7,30,153.09,163.82,3.0,459.27,East,Retail,215,150.89,2.2,6.6,1.44,-10.73,0.0022,Sep,9,2023,Sep 2023
2023-09-21,P103,T-Shirt,Apparel,286.62,25,214.96,243.61,5.0,1074.8,West,Retail,94,158.61,56.35,281.75,26.21,-28.65,0.003,Sep,9,2023,Sep 2023
2024-05-29,P106,Olive Oil,Grocery,122.33,10,110.1,110.85,4.0,440.4,South,Retail,69,77.61,32.49,129.96,29.51,-0.75,0.0111,May,5,2024,May 2024
2024-02-04,P100,Wireless Headphones,Electronics,151.22,5,143.66,145.28,3.0,430.98,East,Retail,94,94.65,49.01,147.03,34.12,-1.62,0.0117,Feb,2,2024,Feb 2024
2023-03-29,P107,Jeans,Apparel,95.21,20,76.17,81.03,6.0,457.02,East,Retail,121,54.14,22.03,132.18,28.92,-4.86,0.0022,Mar,3,2023,Mar 2023
2023-02-10,P101,Car Battery,Automotive,240.76,0,240.76,247.71,2.0,481.52,East,Retail,263,169.04,71.72,143.44,29.79,-6.95,0.0112,Feb,2,2023,Feb 2023
2023-05-31,P101,Car Battery,Automotive,207.95,15,176.76,193.72,5.0,883.8,East,Retail,364,140.62,36.14,180.7,20.45,-16.96,0.0112,May,5,2023,May 2023
2023-11-20,P103,T-Shirt,Apparel,180.06,15,153.05,149.54,4.0,612.2,East,Retail,224,130.08,22.97,91.88,15.01,3.51,0.003,Nov,11,2023,Nov 2023
2024-01-19,P105,Brake Pads,Automotive,181.08,5,172.03,156.05,2.0,344.06,West,Retail,226,125.76,46.27,92.54,26.9,15.98,0.0115,Jan,1,2024,Jan 2024
